alert_id,account_id,alert_type,risk_level,description,total_amount,transaction_count,time_window_hours,timestamp
STR-001461,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",205853.31,22,0.65,2024-02-05 23:14:56
STR-001462,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",196052.86,21,0.6333333333333333,2024-02-05 23:15:56
STR-001463,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",186358.37,20,0.5833333333333334,2024-02-05 23:18:56
STR-001464,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",176574.57,19,0.5666666666666667,2024-02-05 23:19:56
STR-001465,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",167807.95,18,0.55,2024-02-05 23:20:56
STR-001466,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",159258.32,17,0.5,2024-02-05 23:23:56
STR-001467,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",150319.28999999998,16,0.48333333333333334,2024-02-05 23:24:56
STR-001468,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",140751.27000000002,15,0.43333333333333335,2024-02-05 23:27:56
STR-001469,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",131755.86000000002,14,0.4,2024-02-05 23:29:56
STR-001470,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",121951.58000000002,13,0.35,2024-02-05 23:32:56
STR-001471,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",112862.28,12,0.26666666666666666,2024-02-05 23:37:56
STR-001472,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",103075.01000000001,11,0.25,2024-02-05 23:38:56
STR-001473,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",93187.38,10,0.2,2024-02-05 23:41:56
STR-001474,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",84267.47,9,0.18333333333333332,2024-02-05 23:42:56
STR-001475,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",74989.97,8,0.15,2024-02-05 23:44:56
STR-001476,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",65809.1,7,0.13333333333333333,2024-02-05 23:45:56
STR-001477,STR729577,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",56741.01,6,0.11666666666666667,2024-02-05 23:46:56
STR-001480,STR729577,UNDER_THRESHOLD_DEPOSITS,medium,"Multiple deposits just under $10,000 threshold detected",27885.63,3,0.1,2024-02-05 23:47:56
STR-001481,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1386504.0099999998,150,3.9833333333333334,2024-01-04 19:37:14
STR-001482,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1376658.94,149,3.9,2024-01-04 19:42:14
STR-001485,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1349163.46,146,3.8666666666666667,2024-01-04 19:44:14
STR-001486,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1339510.7799999998,145,3.8333333333333335,2024-01-04 19:46:14
STR-001487,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1330728.48,144,3.8,2024-01-04 19:48:14
STR-001488,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1321514.04,143,3.7666666666666666,2024-01-04 19:50:14
STR-001489,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1311875.93,142,3.7333333333333334,2024-01-04 19:52:14
STR-001490,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1302661.78,141,3.7,2024-01-04 19:54:14
STR-001491,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1293610.73,140,3.6666666666666665,2024-01-04 19:56:14
STR-001492,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1283884.8699999999,139,3.65,2024-01-04 19:57:14
STR-001493,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1274272.0,138,3.6166666666666667,2024-01-04 19:59:14
STR-001495,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1254930.6199999999,136,3.6,2024-01-04 20:00:14
STR-001496,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1245840.95,135,3.55,2024-01-04 20:03:14
STR-001498,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1227512.0899999999,133,3.4833333333333334,2024-01-04 20:07:14
STR-001500,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1207951.45,131,3.433333333333333,2024-01-04 20:10:14
STR-001501,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1198798.3,130,3.4166666666666665,2024-01-04 20:11:14
STR-001502,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1189970.21,129,3.4,2024-01-04 20:12:14
STR-001503,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1181293.87,128,3.3666666666666667,2024-01-04 20:14:14
STR-001504,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1171761.4300000002,127,3.3333333333333335,2024-01-04 20:16:14
STR-001506,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1154268.09,125,3.316666666666667,2024-01-04 20:17:14
STR-001507,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1144800.4200000002,124,3.3,2024-01-04 20:18:14
STR-001508,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1134953.59,123,3.283333333333333,2024-01-04 20:19:14
STR-001509,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1125592.82,122,3.25,2024-01-04 20:21:14
STR-001510,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1115879.32,121,3.2333333333333334,2024-01-04 20:22:14
STR-001511,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1106176.78,120,3.2,2024-01-04 20:24:14
STR-001513,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1087982.56,118,3.183333333333333,2024-01-04 20:25:14
STR-001514,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1078676.9899999998,117,3.1666666666666665,2024-01-04 20:26:14
STR-001515,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1069232.8699999999,116,3.15,2024-01-04 20:27:14
STR-001516,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1060383.9899999998,115,3.033333333333333,2024-01-04 20:34:14
STR-001517,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1051462.76,114,3.0166666666666666,2024-01-04 20:35:14
STR-001518,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1041736.96,113,2.9833333333333334,2024-01-04 20:37:14
STR-001520,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1023611.9099999999,111,2.966666666666667,2024-01-04 20:38:14
STR-001522,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1005335.88,109,2.9,2024-01-04 20:42:14
STR-001524,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",986131.9199999999,107,2.8833333333333333,2024-01-04 20:43:14
STR-001525,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",977559.75,106,2.85,2024-01-04 20:45:14
STR-001526,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",968414.4099999999,105,2.816666666666667,2024-01-04 20:47:14
STR-001527,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",959799.0700000001,104,2.8,2024-01-04 20:48:14
STR-001528,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",950509.09,103,2.783333333333333,2024-01-04 20:49:14
STR-001529,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",940626.4199999999,102,2.75,2024-01-04 20:51:14
STR-001530,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",931349.8099999999,101,2.716666666666667,2024-01-04 20:53:14
STR-001531,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",922699.22,100,2.7,2024-01-04 20:54:14
STR-001532,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",913133.76,99,2.65,2024-01-04 20:57:14
STR-001533,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",904542.66,98,2.6333333333333333,2024-01-04 20:58:14
STR-001535,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",886608.3,96,2.6166666666666667,2024-01-04 20:59:14
STR-001536,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",877062.26,95,2.6,2024-01-04 21:00:14
STR-001538,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",858508.19,93,2.5833333333333335,2024-01-04 21:01:14
STR-001539,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",849312.6799999999,92,2.566666666666667,2024-01-04 21:02:14
STR-001540,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",839905.12,91,2.45,2024-01-04 21:09:14
STR-001541,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",831076.23,90,2.4,2024-01-04 21:12:14
STR-001542,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",821514.9199999999,89,2.3666666666666667,2024-01-04 21:14:14
STR-001544,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",803339.23,87,2.35,2024-01-04 21:15:14
STR-001545,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",794173.4999999999,86,2.25,2024-01-04 21:21:14
STR-001546,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",784841.2399999999,85,2.1333333333333333,2024-01-04 21:28:14
STR-001547,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",775376.75,84,2.1,2024-01-04 21:30:14
STR-001549,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",757212.0800000001,82,2.066666666666667,2024-01-04 21:32:14
STR-001550,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",747500.4199999999,81,2.033333333333333,2024-01-04 21:34:14
STR-001552,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",728773.1799999999,79,2.0166666666666666,2024-01-04 21:35:14
STR-001553,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",719266.3999999999,78,1.9666666666666666,2024-01-04 21:38:14
STR-001554,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",709686.87,77,1.8833333333333333,2024-01-04 21:43:14
STR-001556,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",691528.6099999999,75,1.85,2024-01-04 21:45:14
STR-001557,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",682887.21,74,1.8166666666666667,2024-01-04 21:47:14
STR-001558,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",672996.83,73,1.7666666666666666,2024-01-04 21:50:14
STR-001560,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",655048.8899999999,71,1.7333333333333334,2024-01-04 21:52:14
STR-001562,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",635971.2699999999,69,1.7166666666666666,2024-01-04 21:53:14
STR-001563,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",626499.6099999999,68,1.7,2024-01-04 21:54:14
STR-001564,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",617886.6699999999,67,1.6833333333333333,2024-01-04 21:55:14
STR-001565,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",608617.29,66,1.6333333333333333,2024-01-04 21:58:14
STR-001566,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",600071.5899999999,65,1.6166666666666667,2024-01-04 21:59:14
STR-001567,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",590495.31,64,1.6,2024-01-04 22:00:14
STR-001568,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",581082.1999999998,63,1.5833333333333333,2024-01-04 22:01:14
STR-001569,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",571510.4999999999,62,1.5666666666666667,2024-01-04 22:02:14
STR-001570,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",561913.9099999999,61,1.55,2024-01-04 22:03:14
STR-001571,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",552336.9199999999,60,1.5333333333333334,2024-01-04 22:04:14
STR-001572,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",542692.0199999999,59,1.4166666666666667,2024-01-04 22:11:14
STR-001573,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",534010.95,58,1.4,2024-01-04 22:12:14
STR-001574,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",524492.11,57,1.3666666666666667,2024-01-04 22:14:14
STR-001576,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",505606.55999999994,55,1.3166666666666667,2024-01-04 22:17:14
STR-001578,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",486585.91,53,1.3,2024-01-04 22:18:14
STR-001579,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",477330.12000000005,52,1.25,2024-01-04 22:21:14
STR-001580,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",468476.66000000003,51,1.2166666666666666,2024-01-04 22:23:14
STR-001581,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",458974.25000000006,50,1.2,2024-01-04 22:24:14
STR-001582,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",450282.7,49,1.1666666666666667,2024-01-04 22:26:14
STR-001584,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",432577.70999999996,47,1.1166666666666667,2024-01-04 22:29:14
STR-001587,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",403927.98000000004,44,1.0833333333333333,2024-01-04 22:31:14
STR-001588,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",394800.25,43,1.0666666666666667,2024-01-04 22:32:14
STR-001589,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",385360.73000000004,42,0.9833333333333333,2024-01-04 22:37:14
STR-001590,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",375941.92,41,0.95,2024-01-04 22:39:14
STR-001592,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",357854.98999999993,39,0.9166666666666666,2024-01-04 22:41:14
STR-001593,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",349272.83,38,0.9,2024-01-04 22:42:14
STR-001594,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",339453.77999999997,37,0.8833333333333333,2024-01-04 22:43:14
STR-001598,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",302066.3,33,0.8666666666666667,2024-01-04 22:44:14
STR-001599,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",292188.45,32,0.8166666666666667,2024-01-04 22:47:14
STR-001600,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",283670.33,31,0.7833333333333333,2024-01-04 22:49:14
STR-001601,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",274567.07,30,0.75,2024-01-04 22:51:14
STR-001602,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",265586.33,29,0.7333333333333333,2024-01-04 22:52:14
STR-001603,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",256026.83000000005,28,0.7166666666666667,2024-01-04 22:53:14
STR-001604,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",247137.74000000002,27,0.7,2024-01-04 22:54:14
STR-001605,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",237345.01,26,0.6833333333333333,2024-01-04 22:55:14
STR-001606,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",228831.65000000002,25,0.65,2024-01-04 22:57:14
STR-001607,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",219883.66,24,0.6166666666666667,2024-01-04 22:59:14
STR-001609,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",200225.43000000002,22,0.6,2024-01-04 23:00:14
STR-001611,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",181975.59000000003,20,0.5833333333333334,2024-01-04 23:01:14
STR-001612,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",173050.78,19,0.5666666666666667,2024-01-04 23:02:14
STR-001614,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",155179.14,17,0.55,2024-01-04 23:03:14
STR-001615,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",145793.67,16,0.4166666666666667,2024-01-04 23:11:14
STR-001616,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",137135.96,15,0.36666666666666664,2024-01-04 23:14:14
STR-001618,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",118670.25999999998,13,0.3333333333333333,2024-01-04 23:16:14
STR-001619,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",109539.49999999999,12,0.31666666666666665,2024-01-04 23:17:14
STR-001621,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",91048.38999999998,10,0.26666666666666666,2024-01-04 23:20:14
STR-001622,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",82132.0,9,0.21666666666666667,2024-01-04 23:23:14
STR-001624,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",63378.69,7,0.2,2024-01-04 23:24:14
STR-001625,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",54311.03,6,0.16666666666666666,2024-01-04 23:26:14
STR-001626,STR757711,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",44733.05,5,0.15,2024-01-04 23:27:14
STR-001627,STR757711,UNDER_THRESHOLD_DEPOSITS,high,"Multiple deposits just under $10,000 threshold detected",35318.44,4,0.11666666666666667,2024-01-04 23:29:14
STR-001628,STR757711,UNDER_THRESHOLD_DEPOSITS,medium,"Multiple deposits just under $10,000 threshold detected",26612.18,3,0.06666666666666667,2024-01-04 23:32:14
STR-001629,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1384162.23,150,3.9833333333333334,2024-11-25 01:38:59
STR-001630,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1374789.06,149,3.9,2024-11-25 01:43:59
STR-001632,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1355325.4900000002,147,3.8833333333333333,2024-11-25 01:44:59
STR-001633,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1345746.2600000002,146,3.8666666666666667,2024-11-25 01:45:59
STR-001634,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1336099.4500000002,145,3.7666666666666666,2024-11-25 01:51:59
STR-001635,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1326970.98,144,3.75,2024-11-25 01:52:59
STR-001636,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1317361.9100000001,143,3.7333333333333334,2024-11-25 01:53:59
STR-001640,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1279345.7800000003,139,3.7,2024-11-25 01:55:59
STR-001641,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1270209.09,138,3.683333333333333,2024-11-25 01:56:59
STR-001642,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1261484.33,137,3.6666666666666665,2024-11-25 01:57:59
STR-001644,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1242142.39,135,3.6,2024-11-25 02:01:59
STR-001645,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1233599.48,134,3.533333333333333,2024-11-25 02:05:59
STR-001646,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1224715.73,133,3.5,2024-11-25 02:07:59
STR-001647,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1215917.83,132,3.4833333333333334,2024-11-25 02:08:59
STR-001649,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1197429.07,130,3.45,2024-11-25 02:10:59
STR-001650,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1188594.74,129,3.433333333333333,2024-11-25 02:11:59
STR-001651,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1179353.73,128,3.4,2024-11-25 02:13:59
STR-001652,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1170249.6400000004,127,3.3333333333333335,2024-11-25 02:17:59
STR-001653,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1160747.7,126,3.2666666666666666,2024-11-25 02:21:59
STR-001654,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1151714.7500000002,125,3.25,2024-11-25 02:22:59
STR-001655,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1143184.59,124,3.2,2024-11-25 02:25:59
STR-001656,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1133602.1,123,3.15,2024-11-25 02:28:59
STR-001657,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1124532.29,122,3.1333333333333333,2024-11-25 02:29:59
STR-001658,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1115401.4400000002,121,3.1166666666666667,2024-11-25 02:30:59
STR-001660,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1098015.2200000002,119,3.1,2024-11-25 02:31:59
STR-001661,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1088649.78,118,3.0833333333333335,2024-11-25 02:32:59
STR-001662,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1079893.25,117,3.066666666666667,2024-11-25 02:33:59
STR-001667,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1034987.1599999999,112,3.0166666666666666,2024-11-25 02:36:59
STR-001668,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1025631.0399999999,111,3.0,2024-11-25 02:37:59
STR-001670,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1006548.82,109,2.95,2024-11-25 02:40:59
STR-001671,STR793655,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",997206.8800000001,108,2.933333333333333,2024-11-25 02:41:59
